iyear,imonth,iday,country,country_txt,success,suicide,attacktype1,attacktype1_txt,gname,gsubname,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte
2013,3,23,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2013,3,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2013,3,25,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2013,3,25,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2013,3,26,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,4,0,4,0,0,0
2013,3,27,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2013,3,29,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,2,0,0,0
2013,3,31,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2013,4,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2013,4,4,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2013,4,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,11,0,0,0,0,0
2013,4,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,13,0,0,0
2013,4,8,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,4,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,9,0,5,0,0,0
2013,4,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,4,16,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2013,4,16,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2013,4,17,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2013,4,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2013,4,21,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,20,0,20,0,0,0
2013,4,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,2,0,0,0
2013,4,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,3,0,0,0
2013,4,25,147,Nigeria,0,0,6,Hostage Taking (Kidnapping),Boko Haram,,17,0,10,0,0,0
2013,4,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,4,0,0
2013,4,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,25,0,20,0,0,0
2013,4,28,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,3,0,0,0,0,0
2013,4,28,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2013,4,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2013,5,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,5,3,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2013,5,4,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,5,5,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,10,0,0,12,0,0
2013,5,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,16,0,4,0,0,0
2013,5,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,19,0,5,0,0,0
2013,5,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,18,0,4,0,0,0
2013,5,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,18,0,4,0,0,0
2013,5,7,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2013,5,12,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,5,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,15,0,0,0,0,0
2013,5,15,147,Nigeria,1,0,1,Assassination,Boko Haram,,1,0,0,0,0,0
2013,5,16,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,2,0,1,1,0,0
2013,5,16,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2013,5,16,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2013,5,16,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2013,5,16,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2013,5,16,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,0,0,0,0
2013,5,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2013,5,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,5,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2013,5,30,147,Nigeria,1,0,1,Assassination,Boko Haram,,1,0,0,0,0,0
2013,6,2,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2013,6,3,147,Nigeria,1,0,1,Assassination,Boko Haram,,1,0,0,0,0,0
2013,6,7,147,Nigeria,0,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2013,6,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,19,0,6,0,0,0
2013,6,14,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,5,0,0,0,0,0
2013,6,16,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,11,0,2,7,0,0
2013,6,16,147,Nigeria,1,0,9,Unknown,Boko Haram,,2,0,2,3,0,0
2013,6,17,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,9,0,0,0,0,0
2013,6,17,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,13,0,0,0,0,0
2013,6,17,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2013,6,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2013,6,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,1,0,0
2013,6,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,25,0,0,0,0,0
2013,6,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2013,7,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,46,0,0,4,0,0
2013,7,15,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,2,0,0
2013,7,16,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2013,7,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,2,0,0
2013,7,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,3,0,0
2013,7,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,25,0,0,30,0,0
2013,7,29,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,12,0,0,2,0,0
2013,7,29,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,12,0,0,1,0,0
2013,8,4,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,18,0,17,2,0,0
2013,8,4,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,17,0,15,0,0,0
2013,8,8,147,Nigeria,0,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2013,8,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,0,0,0,0
2013,8,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,44,0,0,26,0,0
2013,8,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,8,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,8,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2013,8,17,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,8,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,35,0,0,14,0,0
2013,8,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,1,0,0
2013,8,21,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,8,0,0
2013,8,21,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,9,0,7,3,0,0
2013,8,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,18,0,0,6,0,0
2013,8,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2013,8,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,24,0,0,0,0,0
2013,9,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,17,0,0,0,0,0
2013,9,4,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,15,0,0,0,0,0
2013,9,5,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2013,9,5,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,8,0,0,0,0,0
2013,9,8,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,17,0,5,17,0,0
2013,9,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,1,0,0
2013,9,17,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,142,0,0,0,0,0
2013,9,18,147,Nigeria,0,0,1,Assassination,Boko Haram,,0,0,0,0,0,0
2013,9,18,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,9,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,0,0,0,0
2013,9,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,4,0,0
2013,9,26,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,3,0,0,0,0,0
2013,9,26,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,0,2,0,0
2013,9,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,11,0,0,0,0,0
2013,9,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,9,29,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,40,0,0,18,0,0
2013,9,29,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2013,10,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,3,0,0
2013,10,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,13,0,8,0,0,0
2013,10,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,7,0,0,0
2013,10,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2013,10,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2013,10,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2013,10,13,147,Nigeria,0,0,3,Bombing/Explosion,Boko Haram,,14,0,14,0,0,0
2013,10,13,147,Nigeria,1,0,9,Unknown,Boko Haram,,13,0,13,0,0,0
2013,10,13,147,Nigeria,1,0,9,Unknown,Boko Haram,,13,0,13,0,0,0
2013,10,20,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,19,0,0,0,0,0
2013,10,21,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2013,10,21,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2013,10,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,18,0,0,12,0,0
2013,10,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,16,0,0,0
2013,10,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,16,0,0,0
2013,10,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,16,0,0,0
2013,10,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,16,0,0,0
2013,10,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,16,0,0,0
2013,10,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,15,0,0,0
2013,10,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,2,0,0
2013,10,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,10,31,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,27,0,0,12,0,0
2013,11,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,30,0,0,0,0,0
2013,11,2,147,Nigeria,1,0,9,Unknown,Boko Haram,,13,0,0,0,0,0
2013,11,13,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2013,11,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,1,0,0,0
2013,11,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,1,0,0,0
2013,11,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,1,0,0,0
2013,11,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,11,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,11,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,11,15,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2013,11,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,0,0,0,0
2013,11,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,11,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,11,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2013,11,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,19,0,2,0,0,0
2013,11,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,15,0,0
2013,12,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,26,0,24,0,0,0
2013,12,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,12,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2013,12,2,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2013,12,2,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2013,12,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,12,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2013,12,8,147,Nigeria,1,0,9,Unknown,Boko Haram,,5,0,0,0,0,0
2013,12,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,9,0,0,0,0,0
2013,12,9,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2013,12,14,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,4,0,0,0,0,0
2013,12,18,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,10,0,0,0,0,0
2013,12,20,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,70,0,50,0,0,0
2013,12,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,0,0,0,0
2014,1,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,12,0,0
2014,1,8,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,9,0,0,0,0,0
2014,1,8,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2014,1,9,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,39,0,38,2,0,0
2014,1,12,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2014,1,12,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2014,1,14,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,18,0,1,5,0,0
2014,1,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2014,1,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2014,1,16,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,7,0,0,0,0,0
2014,1,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,19,0,0,0,0,0
2014,1,20,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,1,0,0
2014,1,21,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,10,0,0,5,0,0
2014,1,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2014,1,22,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2014,1,22,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2014,1,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,1,27,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,52,0,0,50,0,0
2014,1,26,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,22,0,0,0,0,0
2014,1,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,1,0,0
2014,1,31,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,7,0,0,3,0,0
2014,1,31,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,11,0,0,0,0,0
2014,2,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2014,2,4,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,19,0,0,5,0,0
2014,2,5,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,2,0,0
2014,2,5,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,3,0,0,0,0,0
2014,2,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,2,10,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,2,10,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,2,10,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,2,10,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,2,10,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,2,10,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,2,11,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,39,0,0,0,0,0
2014,2,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,6,0,0
2014,2,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2014,2,12,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,9,0,0,0,0,0
2014,2,13,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,2,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,106,0,0,0,0,0
2014,2,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,10,0,0,0,0,0
2014,2,15,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2014,2,17,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,11,0,0,0,0,0
2014,2,18,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2014,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,96,0,0,0,0,0
2014,2,20,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,2,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,1,0,0
2014,2,23,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,2,0,0,0,0,0
2014,2,23,147,Nigeria,0,0,1,Assassination,Boko Haram,,0,0,0,0,0,0
2014,2,25,147,Nigeria,1,0,5,Hostage Taking (Barricade Incident),Boko Haram,,59,0,0,0,0,0
2014,2,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2014,2,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,0,0,0,0
2014,2,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,0,0,0,0
2014,3,1,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,18,0,0,0,0,0
2014,3,1,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,17,0,0,0,0,0
2014,3,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,39,0,0,0,0,0
2014,3,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,32,0,0,0,0,0
2014,3,3,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,3,0,0,0,0,0
2014,3,2,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2014,3,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,3,3,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,45,0,0,0,0,0
2014,3,12,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,11,0,0,3,0,0
2014,3,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,5,0,0
2014,3,7,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,3,7,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,3,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,17,0,0,0,0,0
2014,3,10,147,Nigeria,0,0,1,Assassination,Boko Haram,,5,0,0,0,0,0
2014,3,13,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2014,3,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2014,3,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,212,0,207,0,0,0
2014,3,16,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2014,3,17,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,9,0,8,1,0,0
2014,3,20,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,32,0,0,0,0,0
2014,3,21,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2014,3,25,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,4,0,1,0,0,0
2014,3,25,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,8,0,3,0,0,0
2014,3,29,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,7,0,0
2014,3,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,18,2,0,0
2014,3,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,4,1,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,19,0,4,17,0,0
2014,4,2,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2014,4,3,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,14,0,0,0,0,0
2014,4,3,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2014,4,4,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2014,4,5,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2014,4,5,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,4,0,0,0,0,0
2014,4,5,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,3,0,0,0,0,0
2014,4,5,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2014,4,9,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,5,0,0
2014,4,10,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,8,0,0,0,0,0
2014,4,10,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,60,0,0,0,0,0
2014,4,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2014,4,12,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,30,0,0,0,0,0
2014,4,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,60,0,0,0,0,0
2014,4,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2014,4,13,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,3,0,3,2,0,0
2014,4,14,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,71,0,0,124,0,0
2014,4,14,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,8,0,0,0,0,0
2014,4,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,1,0,0
2014,4,15,147,Nigeria,1,0,1,Assassination,Boko Haram,,2,0,0,0,0,0
2014,4,16,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,18,0,0,0,0,0
2014,4,20,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2014,4,20,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2014,4,20,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2014,4,20,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2014,4,20,37,Cameroon,0,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2014,4,21,147,Nigeria,1,0,1,Assassination,Boko Haram,,2,0,0,0,0,0
2014,4,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,2,0,0,0
2014,4,22,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,4,28,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2014,4,28,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,8,0,0,0,0,0
2014,5,1,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,19,0,0,66,0,0
2014,5,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,10,0,0,0,0,0
2014,5,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,5,2,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2014,5,2,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,5,2,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,5,3,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,6,0,0,0,0,0
2014,5,4,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2014,5,4,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2014,5,5,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,2,0,0,2,0,0
2014,5,5,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,315,0,0,0,0,0
2014,5,5,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2014,5,5,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
